name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
sunflower seeds dried,0.26633663366336635,0.237,0.054857142857142854,0.014219474497681605,4,Low-Carb,High-Protein,-0.6304906307661347
Tumis bayam bersantan,0.047524752475247525,0.042,0.008,0.00401854714064915,3,Low-Carb,Low-Protein,-0.6308464631878447
Bayam tumis bersantan,0.047524752475247525,0.042,0.008,0.00401854714064915,3,Low-Carb,Low-Protein,-0.6308464631878447
sesame seeds dried,0.05148514851485149,0.045,0.009142857142857144,0.0032457496136012367,2,Low-Carb,Low-Protein,-0.6334012969359063
mixed nuts roasted,0.17623762376237623,0.154,0.029714285714285714,0.011746522411128283,3,Low-Carb,High-Protein,-0.6385614541924894
Telur bebek bagian kuning segar,0.3821782178217822,0.35000000000000003,0.09714285714285714,0.0012364760432766616,3,Low-Carb,High-Protein,-0.6583839598813612
Biji Jambu Mete goreng,0.6227722772277228,0.5660000000000001,0.12285714285714286,0.030602782071097373,4,High-Carb,High-Protein,-0.6624241761113824
Corned Beef,0.2386138613861386,0.25,0.09142857142857143,0.0,1,Low-Carb,High-Protein,-0.6645496749459385
Bebek alabio daging segar,0.3,0.27,0.06457142857142857,0.00571870170015456,3,Low-Carb,High-Protein,-0.6656973467702337
Nasi Uduk ,0.2507920792079208,0.21,0.02457142857142857,0.018083462132921172,1,Low-Carb,Low-Protein,-0.6672636654256008
Kacang mete/biji jambu monyet goreng,0.6227722772277228,0.563,0.11657142857142856,0.030602782071097373,1,High-Carb,High-Protein,-0.6677001158568071
Kacang Panjang tumis,0.1485148514851485,0.125,0.014285714285714285,0.010819165378670788,1,Low-Carb,Low-Protein,-0.6726226146008689
almonds roasted,0.1801980198019802,0.166,0.036571428571428574,0.008191653786707881,4,Low-Carb,High-Protein,-0.6727945455812702
Soto banjar masakan,0.10891089108910891,0.095,0.01657142857142857,0.004945904173106646,3,Low-Carb,Low-Protein,-0.6746982952976471
egg large,0.13663366336633664,0.09300000000000001,0.0,0.0,0,Low-Carb,Low-Protein,-0.6806471923647516
Telur Bebek ceplok,0.31683168316831684,0.305,0.08628571428571429,0.0013910355486862441,3,Low-Carb,High-Protein,-0.6859243433864645
sunflower seeds toasted,0.8207920792079209,0.761,0.132,0.04265842349304482,0,High-Carb,High-Protein,-0.7143597958608333
Oncom Merah Goreng ,0.36435643564356435,0.32,0.038857142857142854,0.020401854714064912,4,Low-Carb,High-Protein,-0.7156187219515516
Daging Babi Kurus,0.3722772277227723,0.35000000000000003,0.08057142857142857,0.0,3,Low-Carb,High-Protein,-0.7237290589800734
Santan (kelapa saja),0.3207920792079208,0.34299999999999997,0.024,0.08593508500772798,2,High-Carb,Low-Protein,-0.726527254165642
Ulat sagu segar,0.2386138613861386,0.21600000000000003,0.03314285714285714,0.008964451313755796,1,Low-Carb,High-Protein,-0.7287588481841673
Babi daging kurus segar,0.3673267326732673,0.35000000000000003,0.08057142857142857,0.0,3,Low-Carb,High-Protein,-0.733482793329477
Kelapa hutan kering,0.6168316831683168,0.521,0.011428571428571429,0.05641421947449768,2,High-Carb,Low-Protein,-0.7346517482979685
Worst (sosis daging),0.44752475247524753,0.423,0.08285714285714285,0.0035548686244204013,3,Low-Carb,High-Protein,-0.7521086477298383
Sapi daging sosis (Worst),0.44356435643564357,0.423,0.08285714285714285,0.0035548686244204013,3,Low-Carb,High-Protein,-0.7588238883738703
Terong + Oncom makanan,0.2821782178217822,0.257,0.02457142857142857,0.014683153013910355,4,Low-Carb,Low-Protein,-0.7716564674588616
Empal Goreng,0.5841584158415841,0.5700000000000001,0.10571428571428572,0.0,3,Low-Carb,High-Protein,-0.7947928282844321
hazelnuts roasted,0.19207920792079208,0.187,0.025714285714285714,0.008191653786707881,4,Low-Carb,Low-Protein,-0.7970319386687547
salat mix alestro,0.060396039603960394,0.052000000000000005,0.0,0.0037094281298299843,2,Low-Carb,Low-Protein,-0.7995519678915435
Kemiri,0.6297029702970297,0.63,0.10857142857142857,0.012364760432766615,3,Low-Carb,High-Protein,-0.8084176613269258
Abon,0.27722772277227725,0.284,0.05257142857142857,0.0,3,Low-Carb,High-Protein,-0.8347929071500746
Soto sulung masakan,0.08514851485148515,0.085,0.013142857142857142,0.0,3,Low-Carb,Low-Protein,-0.8438937436399211
Daging Babi Gemuk,0.4524752475247525,0.45,0.06628571428571428,0.0,3,Low-Carb,High-Protein,-0.8480318863440337
Babi daging gemuk segar,0.4485148514851485,0.45,0.068,0.0,3,Low-Carb,High-Protein,-0.8516978803203993
Kelapa Tua daging,0.35544554455445543,0.34700000000000003,0.019428571428571427,0.021638330757341576,2,Low-Carb,Low-Protein,-0.8607007227980442
zaziki milfina,0.0504950495049505,0.044000000000000004,0.0,0.0,3,Low-Carb,Low-Protein,-0.8713552927677315
Ikan Asin sirinding goreng,0.31584158415841584,0.317,0.03942857142857143,0.0,3,Low-Carb,High-Protein,-0.8788283863337701
Kepala Susu (Krim),0.201980198019802,0.2,0.014857142857142857,0.0061823802163833074,2,Low-Carb,Low-Protein,-0.8860254255395038
coconut milk,0.034653465346534656,0.036000000000000004,0.0017142857142857142,0.0012364760432766616,2,Low-Carb,Low-Protein,-0.9536790688286424
pecans roasted,0.21287128712871287,0.226,0.016,0.006027820710973725,4,Low-Carb,Low-Protein,-0.9581903874866288
macadamia nuts raw,0.03762376237623762,0.04,0.002285714285714286,0.0010819165378670788,3,Low-Carb,Low-Protein,-0.9736239344212909
macadamia nuts roasted,0.21287128712871287,0.228,0.013142857142857142,0.0061823802163833074,3,Low-Carb,Low-Protein,-0.9802814892226188
Minyak Kacang Tanah,0.8930693069306931,1.0,0.0,0.0,1,Low-Carb,Low-Protein,-1.1197326708093154
Minyak Hati Hiu (Eulamia),0.8930693069306931,1.0,0.0,0.0,3,Low-Carb,Low-Protein,-1.1197326708093154
Minyak Kelapa Sawit,0.8930693069306931,1.0,0.0,0.0,2,Low-Carb,Low-Protein,-1.1197326708093154
Minyak Ikan,0.8930693069306931,1.0,0.0,0.0,3,Low-Carb,Low-Protein,-1.1197326708093154
Minyak Wijen,0.8930693069306931,1.0,0.0,0.0,3,Low-Carb,Low-Protein,-1.1197326708093154
Minyak Kelapa,0.8613861386138614,0.98,0.005714285714285714,0.0,2,Low-Carb,Low-Protein,-1.1310660104044838
Minyak Zaitun,0.8752475247524752,1.0,0.0,0.0,3,Low-Carb,Low-Protein,-1.1425326312692787
Minyak kedelai,0.8742574257425743,0.9990000000000001,0.0,0.0,3,Low-Carb,Low-Protein,-1.1426827246777442
Pepaya segar,0.04554455445544554,0.12,0.002857142857142857,0.018856259659969087,4,Low-Carb,Low-Protein,-2.15798443246609
Olah-olah,0.008910891089108912,0.06,0.012,0.01097372488408037,4,Low-Carb,Low-Protein,-4.154704623934294
Bubur ,0.0594059405940594,0.6,0.005714285714285714,0.02009273570324575,0,Low-Carb,Low-Protein,-9.665419104916621
